Date	Machine	Compiler Flags	Buffer Size	Operation	Columns	DataType	Time	Time/BufSize
13-12-2017 10:34:00	Raspberry Pi		1	Sum	200	float	18183	1818300
13-12-2017 10:34:01	Raspberry Pi		1	Multiply	0	float	1548144	154814400
13-12-2017 10:34:02	Raspberry Pi		1.5	Sum	300	float	27749	1849933.333
13-12-2017 10:34:05	Raspberry Pi		1.5	Multiply	0	float	2617990	174532666.7
13-12-2017 10:34:05	Raspberry Pi		2	Sum	400	float	36909	1845450
13-12-2017 10:34:09	Raspberry Pi		2	Multiply	0	float	4308337	215416850
13-12-2017 10:34:10	Raspberry Pi		2.5	Sum	500	float	47656	1906240
13-12-2017 10:34:16	Raspberry Pi		2.5	Multiply	0	float	6231080	249243200
13-12-2017 10:34:17	Raspberry Pi		3	Sum	600	float	58768	1958933.333
13-12-2017 10:34:26	Raspberry Pi		3	Multiply	0	float	8300241	276674700
13-12-2017 10:34:27	Raspberry Pi		3.5	Sum	700	float	69416	1983314.286
13-12-2017 10:34:37	Raspberry Pi		3.5	Multiply	0	float	10611576	303187885.7
13-12-2017 10:34:39	Raspberry Pi		4	Sum	800	float	82492	2062300
13-12-2017 10:34:52	Raspberry Pi		4	Multiply	0	float	13203020	330075500
13-12-2017 10:34:53	Raspberry Pi		4.5	Sum	900	float	92007	2044600
13-12-2017 10:35:09	Raspberry Pi		4.5	Multiply	0	float	15682064	348490311.1
13-12-2017 10:35:11	Raspberry Pi		5	Sum	1000	float	103817	2076340
13-12-2017 10:35:29	Raspberry Pi		5	Multiply	0	float	18609048	372180960
13-12-2017 10:35:31	Raspberry Pi		5.5	Sum	1100	float	115733	2104236.364
13-12-2017 10:35:53	Raspberry Pi		5.5	Multiply	0	float	21691355	394388290.9
13-12-2017 10:35:55	Raspberry Pi		6	Sum	1200	float	127536	2125600
13-12-2017 10:36:20	Raspberry Pi		6	Multiply	0	float	24774039	412900666.7
13-12-2017 10:36:22	Raspberry Pi		6.5	Sum	1300	float	136842	2105261.538
13-12-2017 10:36:51	Raspberry Pi		6.5	Multiply	0	float	28589060	439831692.3
13-12-2017 10:36:53	Raspberry Pi		7	Sum	1400	float	147931	2113300
13-12-2017 10:37:25	Raspberry Pi		7	Multiply	0	float	32475419	463934571.4
13-12-2017 10:37:28	Raspberry Pi		7.5	Sum	1500	float	158058	2107440
13-12-2017 10:38:06	Raspberry Pi		7.5	Multiply	0	float	37950238	506003200
13-12-2017 10:38:09	Raspberry Pi		8	Sum	1600	float	182661	2283262.5
13-12-2017 10:38:50	Raspberry Pi		8	Multiply	0	float	40879349	510991850
13-12-2017 10:38:53	Raspberry Pi		8.5	Sum	1700	float	179198	2108211.765
13-12-2017 10:39:38	Raspberry Pi		8.5	Multiply	0	float	45119392	530816376.5
13-12-2017 10:39:41	Raspberry Pi		9	Sum	1800	float	190635	2118166.667
13-12-2017 10:40:31	Raspberry Pi		9	Multiply	0	float	49967178	555190844.4
13-12-2017 10:40:34	Raspberry Pi		9.5	Sum	1900	float	200838	2114084.211
13-12-2017 10:41:29	Raspberry Pi		9.5	Multiply	0	float	54722902	576030568.4
13-12-2017 10:41:32	Raspberry Pi		10	Sum	2000	float	213460	2134600
13-12-2017 10:42:31	Raspberry Pi		10	Multiply	0	float	59167211	591672120
13-12-2017 11:48:25	Raspberry Pi		0.5	Sum	100	float	8341	1668200
13-12-2017 11:48:26	Raspberry Pi		0.5	Multiply	0	float	470576	94115200
13-12-2017 11:48:26	Raspberry Pi		1	Sum	200	float	18149	1814900
13-12-2017 11:48:28	Raspberry Pi		1	Multiply	0	float	1518911	151891100
13-12-2017 11:48:28	Raspberry Pi		1.5	Sum	300	float	27776	1851733.333
13-12-2017 11:48:31	Raspberry Pi		1.5	Multiply	0	float	2635065	175671000
13-12-2017 11:48:31	Raspberry Pi		2	Sum	400	float	36895	1844750
13-12-2017 11:48:36	Raspberry Pi		2	Multiply	0	float	4342639	217131950
13-12-2017 11:48:37	Raspberry Pi		2.5	Sum	500	float	47707	1908280
13-12-2017 11:48:43	Raspberry Pi		2.5	Multiply	0	float	6257967	250318680
13-12-2017 11:48:44	Raspberry Pi		3	Sum	600	float	58840	1961333.333
13-12-2017 11:48:52	Raspberry Pi		3	Multiply	0	float	8349510	278317000
13-12-2017 11:48:53	Raspberry Pi		3.5	Sum	700	float	69514	1986114.286
13-12-2017 11:49:04	Raspberry Pi		3.5	Multiply	0	float	10593723	302677800
13-12-2017 11:49:05	Raspberry Pi		4	Sum	800	float	82848	2071200
13-12-2017 11:49:18	Raspberry Pi		4	Multiply	0	float	13161856	329046400
13-12-2017 11:49:20	Raspberry Pi		4.5	Sum	900	float	92108	2046844.444
13-12-2017 11:49:36	Raspberry Pi		4.5	Multiply	0	float	15740413	349786955.6
13-12-2017 11:49:37	Raspberry Pi		5	Sum	1000	float	103911	2078220
13-12-2017 11:49:56	Raspberry Pi		5	Multiply	0	float	18589158	371783160
13-12-2017 11:49:58	Raspberry Pi		5.5	Sum	1100	float	115727	2104127.273
13-12-2017 11:50:19	Raspberry Pi		5.5	Multiply	0	float	21718539	394882545.5
13-12-2017 11:50:21	Raspberry Pi		6	Sum	1200	float	127672	2127866.667
13-12-2017 11:50:46	Raspberry Pi		6	Multiply	0	float	24777550	412959166.7
13-12-2017 11:50:48	Raspberry Pi		6.5	Sum	1300	float	136881	2105861.538
13-12-2017 11:51:17	Raspberry Pi		6.5	Multiply	0	float	28573375	439590400
13-12-2017 11:51:19	Raspberry Pi		7	Sum	1400	float	147988	2114114.286
13-12-2017 11:51:52	Raspberry Pi		7	Multiply	0	float	32456405	463662914.3
13-12-2017 11:51:54	Raspberry Pi		7.5	Sum	1500	float	158066	2107546.667
13-12-2017 11:52:33	Raspberry Pi		7.5	Multiply	0	float	38538910	513852160
13-12-2017 11:52:36	Raspberry Pi		8	Sum	1600	float	188400	2355000
13-12-2017 11:53:18	Raspberry Pi		8	Multiply	0	float	42546424	531830300
13-12-2017 11:53:21	Raspberry Pi		8.5	Sum	1700	float	184907	2175376.471
13-12-2017 11:54:09	Raspberry Pi		8.5	Multiply	0	float	47302786	556503341.2
13-12-2017 11:54:12	Raspberry Pi		9	Sum	1800	float	195656	2173955.556
13-12-2017 11:55:03	Raspberry Pi		9	Multiply	0	float	51538780	572653111.1
13-12-2017 11:55:07	Raspberry Pi		9.5	Sum	1900	float	207134	2180357.895
13-12-2017 11:56:03	Raspberry Pi		9.5	Multiply	0	float	56381448	593488926.3
13-12-2017 11:56:07	Raspberry Pi		10	Sum	2000	float	218681	2186810
13-12-2017 11:57:09	Raspberry Pi		10	Multiply	0	float	62084156	620841560
14-12-2017 01:03:35	Raspberry Pi		0.5	Sum	100	float	8378	1675600
14-12-2017 01:03:35	Raspberry Pi		0.5	Multiply	0	float	470772	94154400
14-12-2017 01:03:36	Raspberry Pi		1	Sum	200	float	18128	1812800
14-12-2017 01:03:37	Raspberry Pi		1	Multiply	0	float	1574110	157411000
14-12-2017 01:03:38	Raspberry Pi		1.5	Sum	300	float	27751	1850066.667
14-12-2017 01:03:40	Raspberry Pi		1.5	Multiply	0	float	2757535	183835666.7
14-12-2017 01:03:41	Raspberry Pi		2	Sum	400	float	36915	1845750
14-12-2017 01:03:45	Raspberry Pi		2	Multiply	0	float	4297474	214873700
14-12-2017 01:03:46	Raspberry Pi		2.5	Sum	500	float	47706	1908240
14-12-2017 01:03:52	Raspberry Pi		2.5	Multiply	0	float	6256673	250266920
14-12-2017 01:03:53	Raspberry Pi		3	Sum	600	float	58789	1959633.333
14-12-2017 01:04:02	Raspberry Pi		3	Multiply	0	float	8316616	277220533.3
14-12-2017 01:04:03	Raspberry Pi		3.5	Sum	700	float	69390	1982571.429
14-12-2017 01:04:13	Raspberry Pi		3.5	Multiply	0	float	10594772	302707771.4
14-12-2017 01:04:15	Raspberry Pi		4	Sum	800	float	82606	2065150
14-12-2017 01:04:28	Raspberry Pi		4	Multiply	0	float	13174719	329367975
14-12-2017 01:04:29	Raspberry Pi		4.5	Sum	900	float	91937	2043044.444
14-12-2017 01:04:45	Raspberry Pi		4.5	Multiply	0	float	15666890	348153111.1
14-12-2017 01:04:47	Raspberry Pi		5	Sum	1000	float	103809	2076180
14-12-2017 01:05:05	Raspberry Pi		5	Multiply	0	float	18634491	372689840
14-12-2017 01:05:07	Raspberry Pi		5.5	Sum	1100	float	115781	2105109.091
14-12-2017 01:05:29	Raspberry Pi		5.5	Multiply	0	float	21725570	395010363.6
14-12-2017 01:05:31	Raspberry Pi		6	Sum	1200	float	127511	2125183.333
14-12-2017 01:05:56	Raspberry Pi		6	Multiply	0	float	24808446	413474100
14-12-2017 01:05:58	Raspberry Pi		6.5	Sum	1300	float	136839	2105215.385
14-12-2017 01:06:26	Raspberry Pi		6.5	Multiply	0	float	28594808	439920123.1
14-12-2017 01:06:29	Raspberry Pi		7	Sum	1400	float	147968	2113828.571
14-12-2017 01:07:01	Raspberry Pi		7	Multiply	0	float	32462561	463750857.1
14-12-2017 01:07:04	Raspberry Pi		7.5	Sum	1500	float	158050	2107333.333
14-12-2017 01:07:42	Raspberry Pi		7.5	Multiply	0	float	37953637	506048480
14-12-2017 01:07:45	Raspberry Pi		8	Sum	1600	float	181742	2271775
14-12-2017 01:08:25	Raspberry Pi		8	Multiply	0	float	40900393	511254900
14-12-2017 01:08:28	Raspberry Pi		8.5	Sum	1700	float	179265	2109000
14-12-2017 01:09:13	Raspberry Pi		8.5	Multiply	0	float	45110370	530710211.8
14-12-2017 01:09:17	Raspberry Pi		9	Sum	1800	float	190687	2118744.444
14-12-2017 01:10:06	Raspberry Pi		9	Multiply	0	float	49769100	552990000
14-12-2017 01:10:09	Raspberry Pi		9.5	Sum	1900	float	198885	2093526.316
14-12-2017 01:11:03	Raspberry Pi		9.5	Multiply	0	float	53846500	566805263.2
14-12-2017 01:11:07	Raspberry Pi		10	Sum	2000	float	211079	2110790
14-12-2017 01:12:05	Raspberry Pi		10	Multiply	0	float	58385927	583859280
14-12-2017 02:18:18	Raspberry Pi		0.5	Sum	100	float	8543	1708600
14-12-2017 02:18:18	Raspberry Pi		0.5	Multiply	0	float	470754	94150800
14-12-2017 02:18:18	Raspberry Pi		1	Sum	200	float	18477	1847700
14-12-2017 02:18:20	Raspberry Pi		1	Multiply	0	float	1585915	158591500
14-12-2017 02:18:20	Raspberry Pi		1.5	Sum	300	float	28315	1887666.667
14-12-2017 02:18:23	Raspberry Pi		1.5	Multiply	0	float	2824995	188333000
14-12-2017 02:18:24	Raspberry Pi		2	Sum	400	float	37435	1871750
14-12-2017 02:18:28	Raspberry Pi		2	Multiply	0	float	4494129	224706450
14-12-2017 02:18:29	Raspberry Pi		2.5	Sum	500	float	48568	1942720
14-12-2017 02:18:36	Raspberry Pi		2.5	Multiply	0	float	6517341	260693640
14-12-2017 02:18:37	Raspberry Pi		3	Sum	600	float	59618	1987266.667
14-12-2017 02:18:45	Raspberry Pi		3	Multiply	0	float	8699624	289987466.7
14-12-2017 02:18:46	Raspberry Pi		3.5	Sum	700	float	70847	2024200
14-12-2017 02:18:57	Raspberry Pi		3.5	Multiply	0	float	10913966	311827600
14-12-2017 02:18:59	Raspberry Pi		4	Sum	800	float	83593	2089825
14-12-2017 02:19:12	Raspberry Pi		4	Multiply	0	float	13285629	332140725
14-12-2017 02:19:13	Raspberry Pi		4.5	Sum	900	float	93460	2076888.889
14-12-2017 02:19:30	Raspberry Pi		4.5	Multiply	0	float	16294267	362094822.2
14-12-2017 02:19:31	Raspberry Pi		5	Sum	1000	float	105349	2106980
14-12-2017 02:19:51	Raspberry Pi		5	Multiply	0	float	19306183	386123680
14-12-2017 02:19:53	Raspberry Pi		5.5	Sum	1100	float	118645	2157181.818
14-12-2017 02:20:15	Raspberry Pi		5.5	Multiply	0	float	22500838	409106145.5
14-12-2017 02:20:17	Raspberry Pi		6	Sum	1200	float	129212	2153533.333
14-12-2017 02:20:43	Raspberry Pi		6	Multiply	0	float	25659214	427653566.7
14-12-2017 02:20:45	Raspberry Pi		6.5	Sum	1300	float	139403	2144661.538
14-12-2017 02:21:14	Raspberry Pi		6.5	Multiply	0	float	28863111	444047876.9
14-12-2017 02:21:16	Raspberry Pi		7	Sum	1400	float	150013	2143042.857
14-12-2017 02:21:49	Raspberry Pi		7	Multiply	0	float	33060434	472291914.3
14-12-2017 02:21:52	Raspberry Pi		7.5	Sum	1500	float	161342	2151226.667
14-12-2017 02:22:30	Raspberry Pi		7.5	Multiply	0	float	38323100	510974666.7
14-12-2017 02:22:33	Raspberry Pi		8	Sum	1600	float	185414	2317675
14-12-2017 02:23:14	Raspberry Pi		8	Multiply	0	float	41105846	513823100
14-12-2017 02:23:17	Raspberry Pi		8.5	Sum	1700	float	177090	2083411.765
14-12-2017 02:24:02	Raspberry Pi		8.5	Multiply	0	float	44470130	523177976.5
14-12-2017 02:24:05	Raspberry Pi		9	Sum	1800	float	188422	2093577.778
14-12-2017 02:24:54	Raspberry Pi		9	Multiply	0	float	49263044	547367155.6
14-12-2017 02:24:57	Raspberry Pi		9.5	Sum	1900	float	198485	2089315.789
14-12-2017 02:25:51	Raspberry Pi		9.5	Multiply	0	float	53833618	566669642.1
14-12-2017 02:25:54	Raspberry Pi		10	Sum	2000	float	211201	2112010
14-12-2017 02:26:53	Raspberry Pi		10	Multiply	0	float	58399712	583997120
14-12-2017 03:32:36	Raspberry Pi		0.5	Sum	100	float	8478	1695600
14-12-2017 03:32:36	Raspberry Pi		0.5	Multiply	0	float	469502	93900400
14-12-2017 03:32:36	Raspberry Pi		1	Sum	200	float	18436	1843600
14-12-2017 03:32:38	Raspberry Pi		1	Multiply	0	float	1578627	157862700
14-12-2017 03:32:38	Raspberry Pi		1.5	Sum	300	float	28327	1888466.667
14-12-2017 03:32:41	Raspberry Pi		1.5	Multiply	0	float	2836828	189121866.7
14-12-2017 03:32:42	Raspberry Pi		2	Sum	400	float	37423	1871150
14-12-2017 03:32:46	Raspberry Pi		2	Multiply	0	float	4420439	221021950
14-12-2017 03:32:47	Raspberry Pi		2.5	Sum	500	float	48605	1944200
14-12-2017 03:32:53	Raspberry Pi		2.5	Multiply	0	float	6449847	257993880
14-12-2017 03:32:54	Raspberry Pi		3	Sum	600	float	59605	1986833.333
14-12-2017 03:33:03	Raspberry Pi		3	Multiply	0	float	8599527	286650900
14-12-2017 03:33:04	Raspberry Pi		3.5	Sum	700	float	70490	2014000
14-12-2017 03:33:15	Raspberry Pi		3.5	Multiply	0	float	10916457	311898771.4
14-12-2017 03:33:16	Raspberry Pi		4	Sum	800	float	83400	2085000
14-12-2017 03:33:30	Raspberry Pi		4	Multiply	0	float	13308400	332710000
14-12-2017 03:33:31	Raspberry Pi		4.5	Sum	900	float	93012	2066933.333
14-12-2017 03:33:47	Raspberry Pi		4.5	Multiply	0	float	16287109	361935755.6
14-12-2017 03:33:49	Raspberry Pi		5	Sum	1000	float	104881	2097620
14-12-2017 03:34:08	Raspberry Pi		5	Multiply	0	float	19256489	385129760
14-12-2017 03:34:10	Raspberry Pi		5.5	Sum	1100	float	118475	2154090.909
14-12-2017 03:34:33	Raspberry Pi		5.5	Multiply	0	float	22500570	409101272.7
14-12-2017 03:34:35	Raspberry Pi		6	Sum	1200	float	128992	2149866.667
14-12-2017 03:35:01	Raspberry Pi		6	Multiply	0	float	25681886	428031433.3
14-12-2017 03:35:03	Raspberry Pi		6.5	Sum	1300	float	139394	2144523.077
14-12-2017 03:35:32	Raspberry Pi		6.5	Multiply	0	float	28857977	443968861.5
14-12-2017 03:35:34	Raspberry Pi		7	Sum	1400	float	149960	2142285.714
14-12-2017 03:36:07	Raspberry Pi		7	Multiply	0	float	33104234	472917628.6
14-12-2017 03:36:10	Raspberry Pi		7.5	Sum	1500	float	161232	2149760
14-12-2017 03:36:48	Raspberry Pi		7.5	Multiply	0	float	38339874	511198293.3
14-12-2017 03:36:51	Raspberry Pi		8	Sum	1600	float	185995	2324937.5
14-12-2017 03:37:32	Raspberry Pi		8	Multiply	0	float	41179843	514748050
14-12-2017 03:37:35	Raspberry Pi		8.5	Sum	1700	float	177122	2083788.235
14-12-2017 03:38:19	Raspberry Pi		8.5	Multiply	0	float	44443342	522862870.6
14-12-2017 03:38:22	Raspberry Pi		9	Sum	1800	float	188368	2092977.778
14-12-2017 03:39:12	Raspberry Pi		9	Multiply	0	float	49259232	547324800
14-12-2017 03:39:15	Raspberry Pi		9.5	Sum	1900	float	198483	2089294.737
14-12-2017 03:40:09	Raspberry Pi		9.5	Multiply	0	float	53881529	567173978.9
14-12-2017 03:40:12	Raspberry Pi		10	Sum	2000	float	210912	2109120
14-12-2017 03:41:11	Raspberry Pi		10	Multiply	0	float	58364513	583645120
14-12-2017 04:46:54	Raspberry Pi		0.5	Sum	100	float	8551	1710200
14-12-2017 04:46:55	Raspberry Pi		0.5	Multiply	0	float	468469	93693800
14-12-2017 04:46:55	Raspberry Pi		1	Sum	200	float	18476	1847600
14-12-2017 04:46:56	Raspberry Pi		1	Multiply	0	float	1573008	157300800
14-12-2017 04:46:57	Raspberry Pi		1.5	Sum	300	float	28340	1889333.333
14-12-2017 04:47:00	Raspberry Pi		1.5	Multiply	0	float	2823717	188247800
14-12-2017 04:47:00	Raspberry Pi		2	Sum	400	float	37510	1875500
14-12-2017 04:47:05	Raspberry Pi		2	Multiply	0	float	4459326	222966300
14-12-2017 04:47:05	Raspberry Pi		2.5	Sum	500	float	48609	1944360
14-12-2017 04:47:12	Raspberry Pi		2.5	Multiply	0	float	6452010	258080400
14-12-2017 04:47:13	Raspberry Pi		3	Sum	600	float	59626	1987533.333
14-12-2017 04:47:22	Raspberry Pi		3	Multiply	0	float	8639904	287996800
14-12-2017 04:47:23	Raspberry Pi		3.5	Sum	700	float	70814	2023257.143
14-12-2017 04:47:34	Raspberry Pi		3.5	Multiply	0	float	10927952	312227200
14-12-2017 04:47:35	Raspberry Pi		4	Sum	800	float	83657	2091425
14-12-2017 04:47:48	Raspberry Pi		4	Multiply	0	float	13301586	332539650
14-12-2017 04:47:50	Raspberry Pi		4.5	Sum	900	float	93475	2077222.222
14-12-2017 04:48:06	Raspberry Pi		4.5	Multiply	0	float	16266178	361470622.2
14-12-2017 04:48:08	Raspberry Pi		5	Sum	1000	float	105374	2107480
14-12-2017 04:48:27	Raspberry Pi		5	Multiply	0	float	19276216	385524320
14-12-2017 04:48:29	Raspberry Pi		5.5	Sum	1100	float	118276	2150472.727
14-12-2017 04:48:51	Raspberry Pi		5.5	Multiply	0	float	22453136	408238836.4
14-12-2017 04:48:53	Raspberry Pi		6	Sum	1200	float	129379	2156316.667
14-12-2017 04:49:19	Raspberry Pi		6	Multiply	0	float	25664747	427745800
14-12-2017 04:49:21	Raspberry Pi		6.5	Sum	1300	float	139388	2144430.769
14-12-2017 04:49:50	Raspberry Pi		6.5	Multiply	0	float	28841027	443708123.1
14-12-2017 04:49:53	Raspberry Pi		7	Sum	1400	float	150300	2147142.857
14-12-2017 04:50:26	Raspberry Pi		7	Multiply	0	float	33060997	472299942.9
14-12-2017 04:50:28	Raspberry Pi		7.5	Sum	1500	float	160997	2146626.667
14-12-2017 04:51:06	Raspberry Pi		7.5	Multiply	0	float	38302017	510693546.7
14-12-2017 04:51:09	Raspberry Pi		8	Sum	1600	float	185890	2323625
14-12-2017 04:51:51	Raspberry Pi		8	Multiply	0	float	41506690	518833600
14-12-2017 04:51:54	Raspberry Pi		8.5	Sum	1700	float	177192	2084611.765
14-12-2017 04:52:38	Raspberry Pi		8.5	Multiply	0	float	44460204	523061223.5
14-12-2017 04:52:41	Raspberry Pi		9	Sum	1800	float	188300	2092222.222
14-12-2017 04:53:31	Raspberry Pi		9	Multiply	0	float	49247816	547197955.6
14-12-2017 04:53:34	Raspberry Pi		9.5	Sum	1900	float	198392	2088336.842
14-12-2017 04:54:27	Raspberry Pi		9.5	Multiply	0	float	53800634	566322442.1
14-12-2017 04:54:31	Raspberry Pi		10	Sum	2000	float	210946	2109460
14-12-2017 04:55:29	Raspberry Pi		10	Multiply	0	float	58400156	584001560
14-12-2017 06:01:38	Raspberry Pi		0.5	Sum	100	float	8431	1686200
14-12-2017 06:01:38	Raspberry Pi		0.5	Multiply	0	float	476407	95281400
14-12-2017 06:01:38	Raspberry Pi		1	Sum	200	float	18400	1840000
14-12-2017 06:01:40	Raspberry Pi		1	Multiply	0	float	1575547	157554700
14-12-2017 06:01:40	Raspberry Pi		1.5	Sum	300	float	28237	1882466.667
14-12-2017 06:01:43	Raspberry Pi		1.5	Multiply	0	float	2792293	186152866.7
14-12-2017 06:01:44	Raspberry Pi		2	Sum	400	float	37519	1875950
14-12-2017 06:01:48	Raspberry Pi		2	Multiply	0	float	4346063	217303150
14-12-2017 06:01:49	Raspberry Pi		2.5	Sum	500	float	48432	1937280
14-12-2017 06:01:55	Raspberry Pi		2.5	Multiply	0	float	6314940	252597600
14-12-2017 06:01:56	Raspberry Pi		3	Sum	600	float	59627	1987566.667
14-12-2017 06:02:05	Raspberry Pi		3	Multiply	0	float	8373320	279110666.7
14-12-2017 06:02:06	Raspberry Pi		3.5	Sum	700	float	69474	1984971.429
14-12-2017 06:02:16	Raspberry Pi		3.5	Multiply	0	float	10624927	303569342.9
14-12-2017 06:02:18	Raspberry Pi		4	Sum	800	float	82773	2069325
14-12-2017 06:02:31	Raspberry Pi		4	Multiply	0	float	13132982	328324550
14-12-2017 06:02:32	Raspberry Pi		4.5	Sum	900	float	92087	2046377.778
14-12-2017 06:02:48	Raspberry Pi		4.5	Multiply	0	float	15711914	349153644.4
14-12-2017 06:02:50	Raspberry Pi		5	Sum	1000	float	104008	2080160
14-12-2017 06:03:08	Raspberry Pi		5	Multiply	0	float	18573175	371463520
14-12-2017 06:03:10	Raspberry Pi		5.5	Sum	1100	float	115755	2104636.364
14-12-2017 06:03:32	Raspberry Pi		5.5	Multiply	0	float	21713494	394790800
14-12-2017 06:03:34	Raspberry Pi		6	Sum	1200	float	127529	2125483.333
14-12-2017 06:03:59	Raspberry Pi		6	Multiply	0	float	24796902	413281700
14-12-2017 06:04:01	Raspberry Pi		6.5	Sum	1300	float	136859	2105523.077
14-12-2017 06:04:29	Raspberry Pi		6.5	Multiply	0	float	28584059	439754769.2
14-12-2017 06:04:32	Raspberry Pi		7	Sum	1400	float	147937	2113385.714
14-12-2017 06:05:04	Raspberry Pi		7	Multiply	0	float	32461661	463738000
14-12-2017 06:05:07	Raspberry Pi		7.5	Sum	1500	float	158064	2107520
14-12-2017 06:05:45	Raspberry Pi		7.5	Multiply	0	float	37950109	506001440
14-12-2017 06:05:48	Raspberry Pi		8	Sum	1600	float	182020	2275250
14-12-2017 06:06:29	Raspberry Pi		8	Multiply	0	float	40907400	511342500
14-12-2017 06:06:31	Raspberry Pi		8.5	Sum	1700	float	179209	2108341.176
14-12-2017 06:07:16	Raspberry Pi		8.5	Multiply	0	float	45099858	530586541.2
14-12-2017 06:07:20	Raspberry Pi		9	Sum	1800	float	190548	2117200
14-12-2017 06:08:09	Raspberry Pi		9	Multiply	0	float	49954047	555044977.8
14-12-2017 06:08:13	Raspberry Pi		9.5	Sum	1900	float	200864	2114357.895
14-12-2017 06:09:07	Raspberry Pi		9.5	Multiply	0	float	54695898	575746273.7
14-12-2017 06:09:11	Raspberry Pi		10	Sum	2000	float	213479	2134790
14-12-2017 06:10:10	Raspberry Pi		10	Multiply	0	float	59218384	592183840
13-12-2017 05:01:04	Raspberry Pi		0.5	Sum	100	long	6650	1330000
13-12-2017 05:01:05	Raspberry Pi		0.5	Multiply	0	long	419817	83963400
13-12-2017 05:01:05	Raspberry Pi		1	Sum	200	long	14704	1470400
13-12-2017 05:01:06	Raspberry Pi		1	Multiply	0	long	1418414	141841400
13-12-2017 05:01:07	Raspberry Pi		1.5	Sum	300	long	22676	1511733.333
13-12-2017 05:01:09	Raspberry Pi		1.5	Multiply	0	long	2489232	165948800
13-12-2017 05:01:09	Raspberry Pi		2	Sum	400	long	30059	1502950
13-12-2017 05:01:13	Raspberry Pi		2	Multiply	0	long	3920497	196024850
13-12-2017 05:01:14	Raspberry Pi		2.5	Sum	500	long	39385	1575400
13-12-2017 05:01:20	Raspberry Pi		2.5	Multiply	0	long	5700017	228000680
13-12-2017 05:01:21	Raspberry Pi		3	Sum	600	long	48470	1615666.667
13-12-2017 05:01:28	Raspberry Pi		3	Multiply	0	long	7509724	250324133.3
13-12-2017 05:01:29	Raspberry Pi		3.5	Sum	700	long	57800	1651428.571
13-12-2017 05:01:39	Raspberry Pi		3.5	Multiply	0	long	9793400	279811428.6
13-12-2017 05:01:40	Raspberry Pi		4	Sum	800	long	68713	1717825
13-12-2017 05:01:52	Raspberry Pi		4	Multiply	0	long	12068961	301724025
13-12-2017 05:01:53	Raspberry Pi		4.5	Sum	900	long	77208	1715733.333
13-12-2017 05:02:08	Raspberry Pi		4.5	Multiply	0	long	14369728	319327288.9
13-12-2017 05:02:09	Raspberry Pi		5	Sum	1000	long	87706	1754120
13-12-2017 05:02:26	Raspberry Pi		5	Multiply	0	long	17066550	341331000
13-12-2017 05:02:28	Raspberry Pi		5.5	Sum	1100	long	98167	1784854.545
13-12-2017 05:02:47	Raspberry Pi		5.5	Multiply	0	long	19886312	361569309.1
13-12-2017 05:02:49	Raspberry Pi		6	Sum	1200	long	106831	1780516.667
13-12-2017 05:03:12	Raspberry Pi		6	Multiply	0	long	22692502	378208366.7
13-12-2017 05:03:14	Raspberry Pi		6.5	Sum	1300	long	116208	1787815.385
13-12-2017 05:03:40	Raspberry Pi		6.5	Multiply	0	long	26229470	403530307.7
13-12-2017 05:03:42	Raspberry Pi		7	Sum	1400	long	125685	1795500
13-12-2017 05:04:12	Raspberry Pi		7	Multiply	0	long	29758520	425121714.3
